"","external_gene_name","gene_biotype"
"37796","TBGL","protein_coding"
"37797","TIej","protein_coding"
"37798","fQtd","protein_coding"
"37799","rBGC","processed_pseudogene"
"37800","hxHL","processed_pseudogene"
"37801","ULnP","processed_pseudogene"
"37802","yhad","processed_pseudogene"
"37803","HJNb","processed_pseudogene"
"37804","gHAX","processed_pseudogene"
"37805","MJgz","processed_pseudogene"
"37806","PWpW","unprocessed_pseudogene"
"37807","scZz","processed_pseudogene"
"37808","yXfb","processed_pseudogene"
"37809","IqNM","processed_pseudogene"
"37810","iCDT","processed_pseudogene"
"37811","bQLP","processed_pseudogene"
"37812","nvAB","protein_coding"
"37813","VEnG","protein_coding"
"37814","PNzb","protein_coding"
"37815","RwzW","protein_coding"
"37816","Btlj","protein_coding"
"37817","BXaN","protein_coding"
"37818","FCig","transcribed_unprocessed_pseudogene"
"37819","Hatl","unprocessed_pseudogene"
"37820","bmcl","unprocessed_pseudogene"
"37821","rOMI","protein_coding"
"37822","eMDG","protein_coding"
"37823","IywG","protein_coding"
"37824","FxTt","lncRNA"
"37825","kLhA","protein_coding"
"37826","TdxW","protein_coding"
"37827","OxiG","protein_coding"
"37828","CAUW","lncRNA"
"37829","tOUO","protein_coding"
"37830","gnLv","protein_coding"
"37831","ICPM","protein_coding"
"37832","bqyO","protein_coding"
"37833","eBdq","protein_coding"
"37834","Pvyx","unprocessed_pseudogene"
"37835","DVVE","protein_coding"
"37836","lasn","unitary_pseudogene"
"37837","gJkP","protein_coding"
"37838","zheL","protein_coding"
"37839","dsQq","protein_coding"
"37840","Recv","protein_coding"
"37841","Zehw","protein_coding"
"37842","tgEM","protein_coding"
"37843","KlQq","protein_coding"
"37844","MgiW","protein_coding"
"37845","ImQq","protein_coding"
"37846","eKrs","protein_coding"
"37847","UOaS","protein_coding"
"37848","SJFI","protein_coding"
"37849","ZUWN","protein_coding"
"37850","dGTP","protein_coding"
"37851","GhOi","protein_coding"
"37852","HAtw","protein_coding"
"37853","dHjV","protein_coding"
"37854","phpe","protein_coding"
"37855","eVRQ","processed_pseudogene"
"37856","UuLj","protein_coding"
"37857","wNBo","protein_coding"
"37858","tZMq","protein_coding"
"37859","gmaS","processed_pseudogene"
"37860","XoPE","processed_pseudogene"
"37861","rlSj","transcribed_processed_pseudogene"
"37862","FqwK","processed_pseudogene"
"37863","gEJn","processed_pseudogene"
"37864","AlIn","processed_pseudogene"
"37865","QXnd","processed_pseudogene"
"37866","mDHL","protein_coding"
"37867","GuQn","protein_coding"
"37868","Clqb","protein_coding"
"37869","ZdAs","protein_coding"
"37870","IDWv","protein_coding"
"37871","Veeg","lncRNA"
"37872","ouaX","protein_coding"
"37873","Zkel","protein_coding"
"37874","aZZi","protein_coding"
"37875","CJYu","protein_coding"
"37876","DJRV","protein_coding"
"37877","uwZZ","protein_coding"
"37878","eRpM","protein_coding"
"37879","Tlgw","protein_coding"
"37880","DtTX","protein_coding"
"37881","RKps","protein_coding"
"37882","XGGv","protein_coding"
"37883","SaWY","protein_coding"
"37884","nPUL","protein_coding"
"37885","dhei","protein_coding"
"37886","cUZE","transcribed_unprocessed_pseudogene"
"37887","cUZE","lncRNA"
"37888","sOfJ","protein_coding"
"37889","JfIM","protein_coding"
"37890","ZHwA","protein_coding"
"37891","vHlJ","protein_coding"
"37892","hHeP","protein_coding"
"37893","LKfa","protein_coding"
"37894","NSYf","protein_coding"
"37895","xscT","lncRNA"
"37896","tIAo","lncRNA"
"37897","SErT","protein_coding"
"37898","BlSS","protein_coding"
"37899","epUP","lncRNA"
"37900","murW","protein_coding"
"37901","fZgf","protein_coding"
"37902","HZgC","protein_coding"
"37903","ateU","protein_coding"
"37904","cwef","protein_coding"
"37905","HwIA","protein_coding"
"37906","IBdT","protein_coding"
"37907","ZFKe","protein_coding"
"37908","SwAJ","protein_coding"
"37909","juYD","protein_coding"
"37910","NMAz","protein_coding"
"37911","baXx","protein_coding"
"37912","kkpk","protein_coding"
"37913","MglX","protein_coding"
"37914","Bnda","protein_coding"
"37915","IHTX","protein_coding"
"37916","oFcm","protein_coding"
"37917","gHUA","protein_coding"
"37918","WeXk","protein_coding"
"37919","RARL","lncRNA"
"37920","ktSg","protein_coding"
"37921","hLhC","protein_coding"
"37922","DIEu","protein_coding"
"37923","DnAz","lncRNA"
"37924","xmFh","protein_coding"
"37925","oRFR","protein_coding"
"37926","ihbd","protein_coding"
"37927","uQrJ","protein_coding"
"37928","rSTF","processed_pseudogene"
"37929","rMHw","processed_pseudogene"
"37930","qOjk","processed_pseudogene"
"37931","KSYJ","protein_coding"
"37932","fsSM","processed_pseudogene"
"37933","nZnr","protein_coding"
"37934","EkRf","protein_coding"
"37935","kMMs","protein_coding"
"37936","rTxX","protein_coding"
"37937","xxMC","protein_coding"
"37938","GiMn","protein_coding"
"37939","WUgk","protein_coding"
"37940","gTKM","protein_coding"
"37941","gMSd","protein_coding"
"37942","MBqg","protein_coding"
"37943","aEQR","protein_coding"
"37944","DmOg","protein_coding"
"37945","vTDD","lncRNA"
"37946","ZjCI","protein_coding"
"37947","jfyw","protein_coding"
"37948","nerh","protein_coding"
"37949","IdDb","protein_coding"
"37950","PdcI","protein_coding"
"37951","tyGU","protein_coding"
"37952","euJz","protein_coding"
"37953","ZkOC","protein_coding"
"37954","ikEJ","protein_coding"
"37955","EdwM","protein_coding"
"37956","Kbry","protein_coding"
"37957","ySzn","protein_coding"
"37958","DiAw","protein_coding"
"37959","JtKS","protein_coding"
"37960","YZUx","protein_coding"
"37961","QcJB","protein_coding"
"37962","orOj","protein_coding"
"37963","UDQn","protein_coding"
"37964","pxBd","lncRNA"
"37965","VEES","protein_coding"
"37966","Ogyb","protein_coding"
"37967","sjiw","protein_coding"
"37968","DKBh","protein_coding"
"37969","rSOu","protein_coding"
"37970","vYCI","protein_coding"
"37971","cEuV","protein_coding"
"37972","tEKt","protein_coding"
"37973","Cxqd","protein_coding"
"37974","oUDu","protein_coding"
"37975","VwHy","protein_coding"
"37976","RjbF","protein_coding"
"37977","Werc","lncRNA"
"37978","XyFJ","protein_coding"
"37979","tSTR","lncRNA"
"37980","XjGz","lncRNA"
"37981","Daaq","protein_coding"
"37982","VjgU","protein_coding"
"37983","ZrUs","protein_coding"
"37984","rUHS","lncRNA"
"37985","gIKr","protein_coding"
"37986","SoXg","protein_coding"
"37987","dHHr","unprocessed_pseudogene"
"37988","DJzn","unprocessed_pseudogene"
"37989","ERFS","unprocessed_pseudogene"
"37990","cHPU","unprocessed_pseudogene"
"37991","gBLV","unprocessed_pseudogene"
"37992","czAo","unprocessed_pseudogene"
"37993","XLiE","unprocessed_pseudogene"
"37994","cwdX","unprocessed_pseudogene"
"37995","AgtU","unprocessed_pseudogene"
"37996","cmPk","protein_coding"
"37997","oAhd","unprocessed_pseudogene"
"37998","usOE","unprocessed_pseudogene"
"37999","ZIUh","unprocessed_pseudogene"
"38000","aEXG","unprocessed_pseudogene"
"38001","KBNx","unprocessed_pseudogene"
"38002","JWTN","unprocessed_pseudogene"
"38003","TXlZ","transcribed_processed_pseudogene"
"38004","Voka","protein_coding"
"38005","ggTU","protein_coding"
"38006","DaHq","transcribed_unprocessed_pseudogene"
"38007","YGAi","unprocessed_pseudogene"
"38008","iMXB","unprocessed_pseudogene"
"38009","UaTV","protein_coding"
"38010","lTEk","protein_coding"
"38011","Zuja","protein_coding"
"38012","pzip","protein_coding"
"38013","vWpp","protein_coding"
"38014","xAoZ","protein_coding"
"38015","ASKe","protein_coding"
"38016","BsxN","protein_coding"
"38017","aLME","protein_coding"
"38018","wjZH","transcribed_unprocessed_pseudogene"
"38019","NgBy","protein_coding"
"38020","rLWe","unitary_pseudogene"
"38021","TXTj","protein_coding"
"38022","KGRY","protein_coding"
"38023","QTar","protein_coding"
"38024","lrDi","protein_coding"
"38025","NELX","unitary_pseudogene"
"38026","yqKV","protein_coding"
"38027","cUxC","protein_coding"
"38028","kINd","protein_coding"
"38029","ZjHr","protein_coding"
"38030","BsBe","protein_coding"
"38031","cpKI","protein_coding"
"38032","kyCG","protein_coding"
"38033","pnsR","protein_coding"
"38034","OoFV","protein_coding"
"38035","UNqe","protein_coding"
"38036","jTeU","protein_coding"
"38037","QlsP","protein_coding"
"38038","kcnz","protein_coding"
"38039","cTQh","protein_coding"
"38040","UDSE","protein_coding"
"38041","rOSX","protein_coding"
"38042","WwHD","lncRNA"
"38043","ONbz","protein_coding"
"38044","xSqp","protein_coding"
"38045","OhSt","protein_coding"
"38046","KTds","protein_coding"
"38047","cfuD","protein_coding"
"38048","sPYR","protein_coding"
"38049","LAcj","lncRNA"
"38050","OLGY","protein_coding"
"38051","uwqc","protein_coding"
"38052","jNsw","lncRNA"
"38053","yFBN","protein_coding"
"38054","fCtD","protein_coding"
"38055","tWaz","protein_coding"
"38056","jmLs","protein_coding"
"38057","UYOS","protein_coding"
"38058","Dzhd","protein_coding"
"38059","qpOg","protein_coding"
"38060","xISX","lncRNA"
"38061","fwwj","protein_coding"
"38062","dPMW","protein_coding"
"38063","myEy","lncRNA"
"38064","jpru","processed_pseudogene"
"38065","zNGJ","unitary_pseudogene"
"38066","ghwF","processed_pseudogene"
"38067","poem","protein_coding"
"38068","sKTF","transcribed_unitary_pseudogene"
"38069","brZC","processed_pseudogene"
"38070","OpWE","protein_coding"
"38071","iWTW","protein_coding"
"38072","QRoj","protein_coding"
"38073","JnZu","protein_coding"
"38074","kQvP","protein_coding"
"38075","vUsV","protein_coding"
"38076","JHQr","protein_coding"
"38077","umsG","protein_coding"
"38078","WnQK","protein_coding"
"38079","akcv","protein_coding"
"38080","OpWb","protein_coding"
"38081","rYUt","protein_coding"
"38082","CGOM","protein_coding"
"38083","amhN","protein_coding"
"38084","xbXw","protein_coding"
"38085","fKws","lncRNA"
"38086","JhIY","protein_coding"
"38087","xoYR","lncRNA"
"38088","FZHI","protein_coding"
"38089","TtXz","protein_coding"
"38090","rzIg","protein_coding"
"38091","Sfdi","protein_coding"
"38092","QhqG","protein_coding"
"38093","hqWg","protein_coding"
"38094","etir","protein_coding"
"38095","VYWI","protein_coding"
"38096","woTh","lncRNA"
"38097","giIi","protein_coding"
"38098","DoDY","protein_coding"
"38099","GDVk","protein_coding"
"38100","BoBT","lncRNA"
"38101","dAsJ","protein_coding"
"38102","iLRZ","protein_coding"
"38103","qfrI","protein_coding"
"38104","xaCE","lncRNA"
"38105","DCEK","lncRNA"
"38106","EvLU","lncRNA"
"38107","EvLU","transcribed_unprocessed_pseudogene"
"38108","zvnm","lncRNA"
"38109","cZIp","lncRNA"
"38110","ozVN","lncRNA"
"38111","dIWO","lncRNA"
"38112","IMuF","lncRNA"
"38113","JsBA","lncRNA"
"38114","gaXz","lncRNA"
"38115","VoHh","lncRNA"
"38116","KpoT","lncRNA"
"38117","OdnF","lncRNA"
"38118","zQzM","lncRNA"
"38119","vQPS","lncRNA"
"38120","zKxh","lncRNA"
"38121","jQJY","lncRNA"
"38122","wPEO","lncRNA"
"38123","fZxV","lncRNA"
"38124","fZxV","transcribed_unprocessed_pseudogene"
"38125","tTRu","unprocessed_pseudogene"
"38126","XjMk","lncRNA"
"38127","kSbO","lncRNA"
"38128","ddiq","lncRNA"
"38129","iJNe","lncRNA"
"38130","RlxQ","lncRNA"
"38131","wcXl","lncRNA"
"38132","iQqX","lncRNA"
"38133","XDMo","lncRNA"
"38134","hHie","lncRNA"
"38135","tqpV","lncRNA"
"38136","EZKD","lncRNA"
"38137","SJUp","lncRNA"
"38138","GMuX","lncRNA"
"38139","zTxU","lncRNA"
"38140","pZRL","protein_coding"
"38141","GkDE","protein_coding"
"38142","disl","protein_coding"
"38143","hQzd","protein_coding"
"38144","EjRp","lncRNA"
"38145","IVYe","protein_coding"
"38146","wTvv","protein_coding"
"38147","suFE","protein_coding"
"38148","hVWE","protein_coding"
"38149","tqMJ","protein_coding"
"38150","FEoZ","protein_coding"
"38151","nuVy","protein_coding"
"38152","ByIL","unprocessed_pseudogene"
"38153","Yham","protein_coding"
"38154","XlJh","protein_coding"
"38155","RLog","transcribed_unprocessed_pseudogene"
"38156","rrik","protein_coding"
"38157","rwvf","protein_coding"
"38158","Ljhh","processed_pseudogene"
"38159","MGsg","processed_pseudogene"
"38160","Neeq","processed_pseudogene"
"38161","grtL","processed_pseudogene"
"38162","SVFZ","transcribed_processed_pseudogene"
"38163","tawW","processed_pseudogene"
"38164","MKmT","processed_pseudogene"
"38165","SeVS","processed_pseudogene"
"38166","Febm","transcribed_processed_pseudogene"
"38167","docz","processed_pseudogene"
"38168","EkEs","processed_pseudogene"
"38169","ZzKZ","processed_pseudogene"
"38170","uSwi","processed_pseudogene"
"38171","JJek","protein_coding"
"38172","feUc","protein_coding"
"38173","tNMT","unprocessed_pseudogene"
"38174","miyU","unprocessed_pseudogene"
"38175","Qzqj","protein_coding"
"38176","FPVp","protein_coding"
"38177","pION","unprocessed_pseudogene"
"38178","mVly","protein_coding"
"38179","eWzF","processed_pseudogene"
"38180","lonh","processed_pseudogene"
"38181","zDkb","protein_coding"
"38182","PsLs","processed_pseudogene"
"38183","QSsg","protein_coding"
"38184","YJSV","processed_pseudogene"
"38185","BbZQ","processed_pseudogene"
"38186","eywH","processed_pseudogene"
"38187","IeYL","processed_pseudogene"
"38188","JGYq","processed_pseudogene"
"38189","leYE","processed_pseudogene"
"38190","fyJq","processed_pseudogene"
"38191","bysr","processed_pseudogene"
"38192","QEZA","protein_coding"
"38193","aQUU","unprocessed_pseudogene"
"38194","XjCe","protein_coding"
"38195","jEjP","protein_coding"
"38196","oLKx","processed_pseudogene"
"38197","rlgM","unprocessed_pseudogene"
"38198","MEOa","unprocessed_pseudogene"
"38199","QgpZ","processed_pseudogene"
"38200","qidE","processed_pseudogene"
"38201","BapH","unprocessed_pseudogene"
"38202","dNGv","unprocessed_pseudogene"
"38203","lXdP","unprocessed_pseudogene"
"38204","zyOF","transcribed_unprocessed_pseudogene"
"38205","QhIZ","unprocessed_pseudogene"
"38206","AaYC","unprocessed_pseudogene"
"38207","YcGy","transcribed_processed_pseudogene"
"38208","GioP","processed_pseudogene"
"38209","SFyw","processed_pseudogene"
"38210","RxTr","processed_pseudogene"
"38211","zFtM","processed_pseudogene"
"38212","DDWW","transcribed_unprocessed_pseudogene"
"38213","xXuj","processed_pseudogene"
"38214","OuTR","processed_pseudogene"
"38215","tCCH","transcribed_processed_pseudogene"
"38216","ymkV","protein_coding"
"38217","DlHG","protein_coding"
"38218","dYqR","protein_coding"
"38219","IBwF","processed_pseudogene"
"38220","AAJK","protein_coding"
"38221","cmGq","protein_coding"
"38222","FXqB","protein_coding"
"38223","MXBJ","protein_coding"
"38224","RxHb","protein_coding"
"38225","WQCl","protein_coding"
"38226","eUTI","protein_coding"
"38227","aouM","processed_pseudogene"
"38228","aSvr","protein_coding"
"38229","RElD","protein_coding"
"38230","QNFD","protein_coding"
"38231","BVnz","protein_coding"
"38232","jeYm","protein_coding"
"38233","NFRw","transcribed_processed_pseudogene"
"38234","EPgE","protein_coding"
"38235","ufZt","protein_coding"
"38236","iDhO","protein_coding"
"38237","Vlmt","protein_coding"
"38238","lRaS","processed_pseudogene"
"38239","HAhi","processed_pseudogene"
"38240","CifI","protein_coding"
"38241","xFvf","lncRNA"
"38242","kZbQ","lncRNA"
"38243","ZWvs","protein_coding"
"38244","nhUp","protein_coding"
"38245","UNvP","protein_coding"
"38246","PljA","protein_coding"
"38247","IWEJ","protein_coding"
"38248","xtbH","unprocessed_pseudogene"
"38249","clvr","processed_pseudogene"
"38250","QaYT","protein_coding"
"38251","GVHL","protein_coding"
"38252","XDKm","processed_pseudogene"
"38253","QJna","processed_pseudogene"
"38254","yLIR","protein_coding"
"38255","vHkC","processed_pseudogene"
"38256","sWpi","protein_coding"
"38257","DMyW","protein_coding"
"38258","FXfY","protein_coding"
"38259","oluZ","protein_coding"
"38260","fKWN","protein_coding"
"38261","aQjE","protein_coding"
"38262","fJVe","protein_coding"
"38263","qlrN","protein_coding"
"38264","CpSz","protein_coding"
"38265","iYxP","transcribed_unprocessed_pseudogene"
"38266","iYxP","lncRNA"
"38267","EgGq","protein_coding"
"38268","dZli","protein_coding"
"38269","WKBj","processed_pseudogene"
"38270","sYHK","protein_coding"
"38271","fpDt","protein_coding"
"38272","tmre","lncRNA"
"38273","uAKJ","protein_coding"
"38274","iYWO","protein_coding"
"38275","iizZ","protein_coding"
"38276","WynE","protein_coding"
"38277","JKJo","protein_coding"
"38278","wtkm","protein_coding"
"38279","qBQl","protein_coding"
"38280","BUxE","protein_coding"
"38281","Yzha","protein_coding"
"38282","hRqN","processed_pseudogene"
"38283","vqRm","protein_coding"
"38284","mMFF","processed_pseudogene"
"38285","VQIc","protein_coding"
"38286","zgik","processed_pseudogene"
"38287","cXro","processed_pseudogene"
"38288","uQZF","processed_pseudogene"
"38289","QsCB","processed_pseudogene"
"38290","FUwR","processed_pseudogene"
"38291","GSsZ","processed_pseudogene"
"38292","TMHA","processed_pseudogene"
"38293","rNco","protein_coding"
"38294","LASQ","protein_coding"
"38295","PuEr","protein_coding"
"38296","GhIi","protein_coding"
"38297","uOME","protein_coding"
"38298","zrum","protein_coding"
"38299","JDTv","lncRNA"
"38300","DCXI","processed_pseudogene"
"38301","QgwR","processed_pseudogene"
"38302","aUgm","protein_coding"
"38303","BGQX","unprocessed_pseudogene"
"38304","tmul","protein_coding"
"38305","XbFA","processed_pseudogene"
"38306","BTdI","protein_coding"
"38307","CoOT","protein_coding"
"38308","oVfR","protein_coding"
"38309","elWG","protein_coding"
"38310","FUaE","protein_coding"
"38311","qdsF","protein_coding"
"38312","ZXwR","protein_coding"
"38313","QGqS","snRNA"
"38314","QGqS","snRNA"
"38315","QGqS","snRNA"
"38316","GffG","snRNA"
"38317","GffG","snRNA"
"38318","GffG","snRNA"
"38319","GffG","snRNA"
"38320","GffG","snRNA"
"38321","GffG","snRNA"
"38322","GffG","snRNA"
"38323","GffG","snRNA"
"38324","GffG","snRNA"
"38325","GffG","snRNA"
"38326","GffG","snRNA"
"38327","GffG","snRNA"
"38328","GffG","snRNA"
"38329","GffG","snRNA"
"38330","GffG","snRNA"
"38331","GffG","snRNA"
"38332","GffG","snRNA"
"38333","GffG","snRNA"
"38334","GffG","snRNA"
"38335","GffG","snRNA"
"38336","GffG","snRNA"
"38337","GffG","snRNA"
"38338","GffG","snRNA"
"38339","GffG","snRNA"
"38340","GffG","snRNA"
"38341","GffG","snRNA"
"38342","GffG","snRNA"
"38343","GffG","snRNA"
"38344","GffG","snRNA"
"38345","GffG","snRNA"
"38346","GffG","snRNA"
"38347","GffG","snRNA"
"38348","GffG","snRNA"
"38349","GffG","snRNA"
"38350","GffG","snRNA"
"38351","GffG","snRNA"
"38352","GffG","snRNA"
"38353","GffG","snRNA"
"38354","oLYT","protein_coding"
"38355","RoZW","protein_coding"
"38356","JoDt","protein_coding"
"38357","qKLu","protein_coding"
"38358","uWCu","snoRNA"
"38359","uWCu","snoRNA"
"38360","uWCu","snoRNA"
"38361","uWCu","snoRNA"
"38362","uWCu","snoRNA"
"38363","uWCu","snoRNA"
"38364","uWCu","snoRNA"
"38365","uWCu","snoRNA"
"38366","uWCu","snoRNA"
"38367","uWCu","snoRNA"
"38368","uWCu","snoRNA"
"38369","uWCu","snoRNA"
"38370","uWCu","snoRNA"
"38371","uWCu","snoRNA"
"38372","uWCu","snoRNA"
"38373","uWCu","snoRNA"
"38374","uWCu","snoRNA"
"38375","uWCu","snoRNA"
"38376","uWCu","snoRNA"
"38377","uWCu","snoRNA"
"38378","uWCu","snoRNA"
"38379","uWCu","snoRNA"
"38380","uWCu","snoRNA"
"38381","uWCu","snoRNA"
"38382","uWCu","snoRNA"
"38383","uWCu","snoRNA"
"38384","uWCu","snoRNA"
"38385","uWCu","snoRNA"
"38386","uWCu","snoRNA"
"38387","uWCu","snoRNA"
"38388","uWCu","snoRNA"
"38389","uWCu","snoRNA"
"38390","uWCu","snoRNA"
"38391","uWCu","snoRNA"
"38392","uWCu","snoRNA"
"38393","uWCu","snoRNA"
"38394","uWCu","snoRNA"
"38395","uWCu","snoRNA"
"38396","uWCu","snoRNA"
"38397","uWCu","snoRNA"
"38398","uWCu","snoRNA"
"38399","uWCu","snoRNA"
"38400","uWCu","snoRNA"
"38401","uWCu","snoRNA"
"38402","uWCu","snoRNA"
"38403","uWCu","snoRNA"
"38404","uWCu","snoRNA"
"38405","uWCu","snoRNA"
"38406","uWCu","snoRNA"
"38407","uWCu","snoRNA"
"38408","uWCu","snoRNA"
"38409","uWCu","snoRNA"
"38410","uWCu","snoRNA"
"38411","uWCu","snoRNA"
"38412","uWCu","snoRNA"
"38413","uWCu","snoRNA"
"38414","uWCu","snoRNA"
"38415","uWCu","snoRNA"
"38416","uWCu","snoRNA"
"38417","uWCu","snoRNA"
"38418","uWCu","snoRNA"
"38419","uWCu","snoRNA"
"38420","uWCu","snoRNA"
"38421","uWCu","snoRNA"
"38422","uWCu","snoRNA"
"38423","uWCu","snoRNA"
"38424","uWCu","snoRNA"
"38425","uWCu","snoRNA"
"38426","uWCu","snoRNA"
"38427","uWCu","snoRNA"
"38428","uWCu","snoRNA"
"38429","uWCu","snoRNA"
"38430","uWCu","snoRNA"
"38431","uWCu","snoRNA"
"38432","uWCu","snoRNA"
"38433","uWCu","snoRNA"
"38434","uWCu","snoRNA"
"38435","uWCu","snoRNA"
"38436","uWCu","snoRNA"
"38437","uWCu","snoRNA"
"38438","uWCu","snoRNA"
"38439","uWCu","snoRNA"
"38440","uWCu","snoRNA"
"38441","uWCu","snoRNA"
"38442","uWCu","snoRNA"
"38443","uWCu","snoRNA"
"38444","uWCu","snoRNA"
"38445","uWCu","snoRNA"
"38446","uWCu","snoRNA"
"38447","uWCu","snoRNA"
"38448","uWCu","snoRNA"
"38449","uWCu","snoRNA"
"38450","uWCu","snoRNA"
"38451","uWCu","snoRNA"
"38452","uWCu","snoRNA"
"38453","uWCu","snoRNA"
"38454","uWCu","snoRNA"
"38455","uWCu","snoRNA"
"38456","uWCu","snoRNA"
"38457","uWCu","snoRNA"
"38458","uWCu","snoRNA"
"38459","uWCu","snoRNA"
"38460","uWCu","snoRNA"
"38461","uWCu","snoRNA"
"38462","uWCu","snoRNA"
"38463","uWCu","snoRNA"
"38464","uWCu","snoRNA"
"38465","uWCu","snoRNA"
"38466","uWCu","snoRNA"
"38467","uWCu","snoRNA"
"38468","uWCu","snoRNA"
"38469","uWCu","snoRNA"
"38470","uWCu","snoRNA"
"38471","uWCu","snoRNA"
"38472","uWCu","snoRNA"
"38473","uWCu","snoRNA"
"38474","uWCu","snoRNA"
"38475","uWCu","snoRNA"
"38476","uWCu","snoRNA"
"38477","uWCu","snoRNA"
"38478","uWCu","snoRNA"
"38479","uWCu","snoRNA"
"38480","uWCu","snoRNA"
"38481","uWCu","snoRNA"
"38482","uWCu","snoRNA"
"38483","uWCu","snoRNA"
"38484","uWCu","snoRNA"
"38485","uWCu","snoRNA"
"38486","uWCu","snoRNA"
"38487","uWCu","snoRNA"
"38488","uWCu","snoRNA"
"38489","uWCu","snoRNA"
"38490","uWCu","snoRNA"
"38491","uWCu","snoRNA"
"38492","uWCu","snoRNA"
"38493","uWCu","snoRNA"
"38494","uWCu","snoRNA"
"38495","uWCu","snoRNA"
"38496","uWCu","snoRNA"
"38497","uWCu","snoRNA"
"38498","uWCu","snoRNA"
"38499","uWCu","snoRNA"
"38500","uWCu","snoRNA"
"38501","uWCu","snoRNA"
"38502","uWCu","snoRNA"
"38503","uWCu","snoRNA"
"38504","uWCu","snoRNA"
"38505","uWCu","snoRNA"
"38506","uWCu","snoRNA"
"38507","uWCu","snoRNA"
"38508","uWCu","snoRNA"
"38509","uWCu","snoRNA"
"38510","uWCu","snoRNA"
"38511","uWCu","snoRNA"
"38512","uWCu","snoRNA"
"38513","uWCu","snoRNA"
"38514","uWCu","snoRNA"
"38515","uWCu","snoRNA"
"38516","uWCu","snoRNA"
"38517","uWCu","snoRNA"
"38518","uWCu","snoRNA"
"38519","uWCu","snoRNA"
"38520","uWCu","snoRNA"
"38521","uWCu","snoRNA"
"38522","uWCu","snoRNA"
"38523","uWCu","snoRNA"
"38524","uWCu","snoRNA"
"38525","uWCu","snoRNA"
"38526","uWCu","snoRNA"
"38527","uWCu","snoRNA"
"38528","uWCu","snoRNA"
"38529","uWCu","snoRNA"
"38530","uWCu","snoRNA"
"38531","uWCu","snoRNA"
"38532","uWCu","snoRNA"
"38533","uWCu","snoRNA"
"38534","uWCu","snoRNA"
"38535","uWCu","snoRNA"
"38536","uWCu","snoRNA"
"38537","uWCu","snoRNA"
"38538","uWCu","snoRNA"
"38539","uWCu","snoRNA"
"38540","uWCu","snoRNA"
"38541","uWCu","snoRNA"
"38542","uWCu","snoRNA"
"38543","uWCu","snoRNA"
"38544","uWCu","snoRNA"
"38545","uWCu","snoRNA"
"38546","uWCu","snoRNA"
"38547","uWCu","snoRNA"
"38548","uWCu","snoRNA"
"38549","uWCu","snoRNA"
"38550","uWCu","snoRNA"
"38551","uWCu","snoRNA"
"38552","uWCu","snoRNA"
"38553","uWCu","snoRNA"
"38554","uWCu","snoRNA"
"38555","uWCu","snoRNA"
"38556","uWCu","snoRNA"
"38557","uWCu","snoRNA"
"38558","uWCu","snoRNA"
"38559","uWCu","snoRNA"
"38560","uWCu","snoRNA"
"38561","uWCu","snoRNA"
"38562","uWCu","snoRNA"
"38563","uWCu","snoRNA"
"38564","uWCu","snoRNA"
"38565","uWCu","snoRNA"
"38566","uWCu","snoRNA"
"38567","uWCu","snoRNA"
"38568","uWCu","snoRNA"
"38569","uWCu","snoRNA"
"38570","uWCu","snoRNA"
"38571","uWCu","snoRNA"
"38572","uWCu","snoRNA"
"38573","uWCu","snoRNA"
"38574","uWCu","snoRNA"
"38575","uWCu","snoRNA"
"38576","uWCu","snoRNA"
"38577","uWCu","snoRNA"
"38578","uWCu","snoRNA"
"38579","uWCu","snoRNA"
"38580","uWCu","snoRNA"
"38581","uWCu","snoRNA"
"38582","uWCu","snoRNA"
"38583","uWCu","snoRNA"
"38584","uWCu","snoRNA"
"38585","uWCu","snoRNA"
"38586","uWCu","snoRNA"
"38587","uWCu","snoRNA"
"38588","uWCu","snoRNA"
"38589","uWCu","snoRNA"
"38590","uWCu","snoRNA"
"38591","uWCu","snoRNA"
"38592","uWCu","snoRNA"
"38593","uWCu","snoRNA"
"38594","uWCu","snoRNA"
"38595","uWCu","snoRNA"
"38596","uWCu","snoRNA"
"38597","uWCu","snoRNA"
"38598","uWCu","snoRNA"
"38599","uWCu","snoRNA"
"38600","uWCu","snoRNA"
"38601","uWCu","snoRNA"
"38602","uWCu","snoRNA"
"38603","uWCu","snoRNA"
"38604","uWCu","snoRNA"
"38605","uWCu","snoRNA"
"38606","uWCu","snoRNA"
"38607","uWCu","snoRNA"
"38608","uWCu","snoRNA"
"38609","uWCu","snoRNA"
"38610","uWCu","snoRNA"
"38611","uWCu","snoRNA"
"38612","uWCu","snoRNA"
"38613","uWCu","snoRNA"
"38614","uWCu","snoRNA"
"38615","uWCu","snoRNA"
"38616","uWCu","snoRNA"
"38617","uWCu","snoRNA"
"38618","uWCu","snoRNA"
"38619","uWCu","snoRNA"
"38620","uWCu","snoRNA"
"38621","uWCu","snoRNA"
"38622","uWCu","snoRNA"
"38623","uWCu","snoRNA"
"38624","uWCu","snoRNA"
"38625","uWCu","snoRNA"
"38626","uWCu","snoRNA"
"38627","uWCu","snoRNA"
"38628","uWCu","snoRNA"
"38629","uWCu","snoRNA"
"38630","uWCu","snoRNA"
"38631","uWCu","snoRNA"
"38632","uWCu","snoRNA"
"38633","uWCu","snoRNA"
"38634","uWCu","snoRNA"
"38635","uWCu","snoRNA"
"38636","uWCu","snoRNA"
